species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Eriolobus trilobatus,Pomaderris intangenda,0.0952,not synonym,not synonym,Levenshtein,0.7
Broussonetia papyrifera,Crataegus deltoxyacantha,0.125,not synonym,not synonym,Levenshtein,0.7
Acaena magellanica,Boehmeria trinervata,0.2,not synonym,not synonym,Levenshtein,0.7
Scutia spicata,Ficus regia,0.2143,not synonym,not synonym,Levenshtein,0.7
Laportea aestuans,Greeneina affinis,0.1765,not synonym,not synonym,Levenshtein,0.7
Taxotrophis taxoides,Taxotrophis roxburghii,0.5909,not synonym,synonym,Levenshtein,0.7
Maclura tinctoria,Ramium pavonii,0.2941,not synonym,not synonym,Levenshtein,0.7
Gonostegia triandra,Pouzolzia gardneriana,0.2857,not synonym,synonym,Levenshtein,0.7
Potentilla argentea,Potentilla argentea,1.0,synonym,synonym,Levenshtein,0.7
Chaetachme aristata,Chaetachme meyeri,0.5789,not synonym,synonym,Levenshtein,0.7
Rosa beggeriana,Rosa latispina,0.5333,not synonym,synonym,Levenshtein,0.7
Dorstenia mannii,Celtis bodinieri,0.1875,not synonym,not synonym,Levenshtein,0.7
Coussapoa microcephala,Celastrus ovatus,0.1818,not synonym,not synonym,Levenshtein,0.7
Ziziphus oenopolia,Ziziphus trinervia,0.6111,not synonym,not synonym,Levenshtein,0.7
Elatostema heterolobum,Rhamnella crenulata,0.2273,not synonym,not synonym,Levenshtein,0.7
Maquira calophylla,Pyrus tauricola,0.2778,not synonym,not synonym,Levenshtein,0.7
Cecropia angustifolia,Ambaiba acutifolia,0.5238,not synonym,synonym,Levenshtein,0.7
Dorstenia benguellensis,Dorstenia debeerstii,0.6087,not synonym,synonym,Levenshtein,0.7
Pilea tetraphylla,Pilea quadrifolia,0.4706,not synonym,synonym,Levenshtein,0.7
Crataegus holmesiana,Crataegus sertata,0.65,not synonym,synonym,Levenshtein,0.7
Crataegus berberifolia,Dorstenia massonii,0.2273,not synonym,not synonym,Levenshtein,0.7
Gonostegia parvifolia,Crataegus pyrifolia,0.5238,not synonym,not synonym,Levenshtein,0.7
Pilea melastomoides,Artocarpus humilis,0.1579,not synonym,not synonym,Levenshtein,0.7
Aria edulis,Celtis mukii,0.25,not synonym,not synonym,Levenshtein,0.7
Pourthiaea amphidoxa,Oreocnide scabra,0.2,not synonym,not synonym,Levenshtein,0.7
Celtis iguanaea,Celtis gardneri,0.5333,not synonym,synonym,Levenshtein,0.7
Droguetia leptostachys,Trymalium hermannioides,0.1739,not synonym,not synonym,Levenshtein,0.7
Acaena ovalifolia,Acaena tenuipila,0.5882,not synonym,synonym,Levenshtein,0.7
Hedlundia scepusiensis,Sorbus scepusiensis,0.6364,not synonym,synonym,Levenshtein,0.7
Hedlundia legrei,Eriobotrya chinensis,0.2,not synonym,not synonym,Levenshtein,0.7
Ficus henryi,Ficus acanthocarpa,0.4444,not synonym,synonym,Levenshtein,0.7
Spiraea chamaedryfolia,Pyrus sodomacea,0.2273,not synonym,not synonym,Levenshtein,0.7
Touchardia latifolia,Touchardia angusta,0.65,not synonym,synonym,Levenshtein,0.7
Boehmeria caudata,Boehmeria peruviana,0.6842,not synonym,synonym,Levenshtein,0.7
Leucosyke rubiginosa,Missiessya rubiginosa,0.5714,not synonym,synonym,Levenshtein,0.7
Ficus mollior,Quercus abelicea,0.375,not synonym,not synonym,Levenshtein,0.7
Boehmeria clidemioides,Ramium sedifolium,0.1818,not synonym,synonym,Levenshtein,0.7
Elatostematoides manillense,Pouzolzia mysorensis,0.2222,not synonym,not synonym,Levenshtein,0.7
Ziziphus mauritiana,Prunus junghuhniana,0.2632,not synonym,not synonym,Levenshtein,0.7
Potentilla radiata,Potentilla sommieri,0.6316,not synonym,synonym,Levenshtein,0.7
Retanilla trinervia,Dorstenia domingensis,0.381,not synonym,not synonym,Levenshtein,0.7
Berchemia floribunda,Berchemia laxa,0.6,not synonym,synonym,Levenshtein,0.7
Pyraria irregularis,Pyrus bollwylleriana,0.25,not synonym,synonym,Levenshtein,0.7
Urera baccifera,Laportea havanensis,0.2105,not synonym,not synonym,Levenshtein,0.7
Procris pedunculata,Procris cephalida,0.5789,not synonym,synonym,Levenshtein,0.7
Mespilus germanica,Potentilla schugnanica,0.4091,not synonym,not synonym,Levenshtein,0.7
Brosimum guianense,Alicastrum guianense,0.65,not synonym,synonym,Levenshtein,0.7
Brosimum lactescens,Pyrus fallax,0.1579,not synonym,not synonym,Levenshtein,0.7
Spyridium spadiceum,Celtis americana,0.2105,not synonym,not synonym,Levenshtein,0.7
Trema rigidum,Celtis rigida,0.3846,not synonym,synonym,Levenshtein,0.7
Pilea tetraphylla,Celtis amphibola,0.2941,not synonym,not synonym,Levenshtein,0.7
Aria graeca,Sorbus graeca,0.6154,not synonym,synonym,Levenshtein,0.7
Prunus matudae,Acaena calcitrapa,0.1765,not synonym,not synonym,Levenshtein,0.7
Pilea melastomoides,Discaria trinervis,0.2105,not synonym,not synonym,Levenshtein,0.7
Pipturus arborescens,Poikilospermum molle,0.15,not synonym,not synonym,Levenshtein,0.7
Osteomeles anthyllidifolia,Pyrus anthyllidifolia,0.6538,not synonym,synonym,Levenshtein,0.7
Poikilospermum micranthum,Conocephalus micranthus,0.52,not synonym,synonym,Levenshtein,0.7
Bleekrodea tonkinensis,Teonongia tonkinensis,0.6364,not synonym,synonym,Levenshtein,0.7
Artocarpus lamellosus,Abelicea keaki,0.1429,not synonym,not synonym,Levenshtein,0.7
Procris pedunculata,Scutia buxifolia,0.2105,not synonym,not synonym,Levenshtein,0.7
Celtis tala,Celtis cinerea,0.5714,not synonym,synonym,Levenshtein,0.7
Elatostema goudotianum,Physocarpus monogynus,0.2273,not synonym,not synonym,Levenshtein,0.7
Rhaphiolepis cavaleriei,Rhamnidium revolutum,0.3043,not synonym,not synonym,Levenshtein,0.7
Morus celtidifolia,Morus microphilyra,0.3889,not synonym,synonym,Levenshtein,0.7
Rhamnus ninglangensis,Ficus rubifolia,0.1905,not synonym,not synonym,Levenshtein,0.7
Ziziphus nummularia,Ziziphus platyphylla,0.5,not synonym,not synonym,Levenshtein,0.7
Obetia radula,Ulmus laciniata,0.1333,not synonym,not synonym,Levenshtein,0.7
Frangula pubescens,Rhamnus chrysophylla,0.15,not synonym,synonym,Levenshtein,0.7
Dorstenia brasiliensis,Dorstenia schulzii,0.5455,not synonym,synonym,Levenshtein,0.7
Frangula caroliniana,Cerasus araxina,0.4,not synonym,not synonym,Levenshtein,0.7
Photinia prunifolia,Pyrus raupingensis,0.2632,not synonym,synonym,Levenshtein,0.7
Ulmus laevis,Oenoplea volubilis,0.2222,not synonym,not synonym,Levenshtein,0.7
Perebea xanthochyma,Prunus maclearnii,0.2105,not synonym,not synonym,Levenshtein,0.7
Hedlundia thuringiaca,Sorbus decurrens,0.1429,not synonym,synonym,Levenshtein,0.7
Celtis zenkeri,Celtis affinis,0.5,not synonym,synonym,Levenshtein,0.7
Pipturus argenteus,Perlarius argenteus,0.7368,synonym,synonym,Levenshtein,0.7
Acaena pallida,Acaena pallida,1.0,synonym,synonym,Levenshtein,0.7
Prunus emarginata,Cerasus prunifolia,0.2778,not synonym,synonym,Levenshtein,0.7
Discaria serratifolia,Discaria serratifolia,1.0,synonym,synonym,Levenshtein,0.7
Elatostema hirticaule,Pellionia retrohispida,0.2273,not synonym,synonym,Levenshtein,0.7
Trema tomentosum,Sponia tomentosa,0.5625,not synonym,synonym,Levenshtein,0.7
Hedlundia tamamschjanae,Artocarpus acuminatissimus,0.0769,not synonym,not synonym,Levenshtein,0.7
Dorstenia brasiliensis,Decorima trinervis,0.3636,not synonym,not synonym,Levenshtein,0.7
Pouzolzia sanguinea,Dendrocnide crenulata,0.2381,not synonym,not synonym,Levenshtein,0.7
Pyracantha coccinea,Crataegus hyracantha,0.3,not synonym,synonym,Levenshtein,0.7
Elaeagnus songarica,Elaeagnus iliensis,0.5789,not synonym,synonym,Levenshtein,0.7
Acaena magellanica,Acaena colchaguensis,0.4,not synonym,synonym,Levenshtein,0.7
Prunus persica,Sorbus dualis,0.2857,not synonym,not synonym,Levenshtein,0.7
Prunus emarginata,Olmediopsis lanceolata,0.2273,not synonym,not synonym,Levenshtein,0.7
Cypholophus lutescens,Argentina cristata,0.0952,not synonym,not synonym,Levenshtein,0.7
Artocarpus integer,Artocarpus champeden,0.65,not synonym,synonym,Levenshtein,0.7
Crataegus holmesiana,Crataegus tardipes,0.55,not synonym,synonym,Levenshtein,0.7
Prunus emarginata,Piratinera panamensis,0.2381,not synonym,not synonym,Levenshtein,0.7
Celtis reticulata,Acaena compacta,0.1765,not synonym,not synonym,Levenshtein,0.7
Ziziphus linnaei,Planera richardii,0.1765,not synonym,not synonym,Levenshtein,0.7
Oreocnide rubescens,Gouania cucullata,0.2105,not synonym,not synonym,Levenshtein,0.7
Rubus alterniflorus,Rubus clavaudii,0.3684,not synonym,synonym,Levenshtein,0.7
Atadinus alpinus,Rhamnus glaberrima,0.2778,not synonym,synonym,Levenshtein,0.7
Ulmus speciosa,Ulmus pseudoamericana,0.4762,not synonym,synonym,Levenshtein,0.7
Dendrocnide urentissima,Laportea urentissima,0.5652,not synonym,synonym,Levenshtein,0.7
Forsskaolea tenacissima,Cecropia occidentalis,0.2174,not synonym,not synonym,Levenshtein,0.7
Discaria americana,Aronia pubens,0.2222,not synonym,not synonym,Levenshtein,0.7
Debregeasia longifolia,Celtis spinosa,0.2727,not synonym,not synonym,Levenshtein,0.7
Pouzolzia laevigata,Parietaria canescens,0.25,not synonym,synonym,Levenshtein,0.7
Broussonetia kaempferi,Ulmus atrovirens,0.1818,not synonym,not synonym,Levenshtein,0.7
Gonostegia parvifolia,Pouzolzia matsudae,0.2381,not synonym,synonym,Levenshtein,0.7
Pourthiaea parviflora,Photinia parvifolia,0.5714,not synonym,synonym,Levenshtein,0.7
Ochetophila trinervis,Epicarpurus orientalis,0.3182,not synonym,not synonym,Levenshtein,0.7
Phippsiomeles oblongifolia,Pyrus jupiter,0.1538,not synonym,synonym,Levenshtein,0.7
Ceanothus caeruleus,Ceanothus axillaris,0.6316,not synonym,synonym,Levenshtein,0.7
Spiraea dasyantha,Spiraea pubescens,0.4706,not synonym,synonym,Levenshtein,0.7
Acaena splendens,Colletia disperma,0.1765,not synonym,not synonym,Levenshtein,0.7
Boehmeria ulmifolia,Urtica humilis,0.3158,not synonym,not synonym,Levenshtein,0.7
Clarisia biflora,Clarisia colombiana,0.5789,not synonym,synonym,Levenshtein,0.7
Coussapoa ovalifolia,Elaeagnus longipes,0.1,not synonym,not synonym,Levenshtein,0.7
Crataemespilus lobata,Chamaemeles mexicana,0.4286,not synonym,not synonym,Levenshtein,0.7
Boehmeria nivea,Mespilus canescens,0.1667,not synonym,not synonym,Levenshtein,0.7
Parietaria mauritanica,Helianthostylis suerpo,0.0455,not synonym,not synonym,Levenshtein,0.7
Celtis cerasifera,Celtis taiyuanensis,0.4211,not synonym,synonym,Levenshtein,0.7
Urtica ovalifolia,Urtica interrupta,0.4706,not synonym,synonym,Levenshtein,0.7
Laportea canadensis,Fleurya divaricata,0.2105,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus simonkaiana,Sorbus simonkaiana,0.6923,not synonym,synonym,Levenshtein,0.7
Ulmus glabra,Ulmus glutinosa,0.6,not synonym,synonym,Levenshtein,0.7
Crataegus punctata,Ventilago silhetiana,0.25,not synonym,not synonym,Levenshtein,0.7
Boehmeria holosericea,Boehmeria grandissima,0.5238,not synonym,synonym,Levenshtein,0.7
Elatostema suzukii,Pellionia oshimensis,0.25,not synonym,synonym,Levenshtein,0.7
Morus serrata,Morus gyirongensis,0.3889,not synonym,synonym,Levenshtein,0.7
Touchardia latifolia,Touchardia nana,0.65,not synonym,synonym,Levenshtein,0.7
Crataegus laciniata,Pyrus gallica,0.3158,not synonym,not synonym,Levenshtein,0.7
Pouzolzia zeylanica,Urtica suffruticosa,0.1579,not synonym,synonym,Levenshtein,0.7
Retanilla trinervia,Colletia treba,0.3158,not synonym,synonym,Levenshtein,0.7
Paratrophis glabra,Prunus ovalis,0.2778,not synonym,not synonym,Levenshtein,0.7
Gonostegia triandra,Piletophyllum emodi,0.0,not synonym,not synonym,Levenshtein,0.7
Gonostegia pentandra,Hovenia fulvotomentosa,0.2273,not synonym,not synonym,Levenshtein,0.7
Debregeasia edulis,Morocarpus japonicus,0.15,not synonym,synonym,Levenshtein,0.7
Colletia spinosissima,Karwinskia sessilifolia,0.2609,not synonym,not synonym,Levenshtein,0.7
Coussapoa orthoneura,Rhamnus yunnanensis,0.1,not synonym,not synonym,Levenshtein,0.7
Trema micranthum,Trema canescens,0.4375,not synonym,synonym,Levenshtein,0.7
Maclura spinosa,Batis spinosa,0.6,not synonym,synonym,Levenshtein,0.7
Rhaphiolepis fulvicoma,Eriobotrya kwangsiensis,0.0435,not synonym,synonym,Levenshtein,0.7
Argentina leuconota,Potentilla leuconota,0.75,synonym,synonym,Levenshtein,0.7
Artocarpus heterophyllus,Dorstenia tanneriana,0.0833,not synonym,not synonym,Levenshtein,0.7
Elatostematoides scandens,Laportea gigantea,0.4,not synonym,not synonym,Levenshtein,0.7
Colubrina asiatica,Paliurus asiaticus,0.5,not synonym,synonym,Levenshtein,0.7
Boehmeria celtidifolia,Stranvaesia tomentosa,0.1818,not synonym,not synonym,Levenshtein,0.7
Photinia integrifolia,Boehmeria robusta,0.1905,not synonym,not synonym,Levenshtein,0.7
Parartocarpus venenosa,Dorstenia nervosa,0.3182,not synonym,not synonym,Levenshtein,0.7
Sageretia minutiflora,Afarca parviflora,0.4762,not synonym,synonym,Levenshtein,0.7
Scandosorbus intermedia,Sorbus conwentzii,0.3913,not synonym,synonym,Levenshtein,0.7
Pourthiaea impressivena,Photinia euphlebia,0.3478,not synonym,synonym,Levenshtein,0.7
Margyricarpus andinus,Tetraglochin andina,0.3333,not synonym,synonym,Levenshtein,0.7
Photinia lanuginosa,Pyrus atalantae,0.2105,not synonym,synonym,Levenshtein,0.7
Phenax rugosus,Australina novae-zelandiae,0.0769,not synonym,not synonym,Levenshtein,0.7
Artocarpus lamellosus,Saccus lanceolatus,0.4286,not synonym,synonym,Levenshtein,0.7
Trema micranthum,Spyridium phlebophyllum,0.2174,not synonym,not synonym,Levenshtein,0.7
Ziziphus rugosa,Sitodium macrocarpon,0.25,not synonym,not synonym,Levenshtein,0.7
Pyracantha fortuneana,Pyracantha yunnanensis,0.5909,not synonym,synonym,Levenshtein,0.7
Fragaria chiloensis,Morus parvifolia,0.2105,not synonym,not synonym,Levenshtein,0.7
Crataegus punctata,Phylica madagascariensis,0.1667,not synonym,not synonym,Levenshtein,0.7
Ficus fistulosa,Ficus millingtonifolia,0.4545,not synonym,synonym,Levenshtein,0.7
Hedlundia boscii,Paraclarisia amazonica,0.2273,not synonym,not synonym,Levenshtein,0.7
Ficus ovaliformis,Ficus ovalis,0.7059,synonym,synonym,Levenshtein,0.7
Crataemespilus lobata,Rhamnus virginica,0.1905,not synonym,not synonym,Levenshtein,0.7
Dendrocnide elliptica,Laportea elliptica,0.5238,not synonym,synonym,Levenshtein,0.7
Celtis brasiliensis,Fragariastrum arcadiensis,0.36,not synonym,not synonym,Levenshtein,0.7
Trophis racemosa,Pseudolmedia karstenii,0.1818,not synonym,synonym,Levenshtein,0.7
Ziziphus cumingiana,Ziziphus bulusanensis,0.5238,not synonym,synonym,Levenshtein,0.7
Elatostema curvitepalum,Ceanothus arnouldii,0.2174,not synonym,not synonym,Levenshtein,0.7
Trema orientale,Trema sieberi,0.5333,not synonym,synonym,Levenshtein,0.7
Hemiptelea davidii,Cecropia cyrtostachya,0.0952,not synonym,not synonym,Levenshtein,0.7
Artocarpus lacucha,Ficus tampang,0.2778,not synonym,synonym,Levenshtein,0.7
Cryptandra leucophracta,Craterogyne djettii,0.1739,not synonym,not synonym,Levenshtein,0.7
Laportea ovalifolia,Fleurya podocarpa,0.2105,not synonym,synonym,Levenshtein,0.7
Brosimum gaudichaudii,Brosimum glaucifolium,0.5714,not synonym,synonym,Levenshtein,0.7
Spiraea alba,Spiraea lancifolia,0.6111,not synonym,synonym,Levenshtein,0.7
Hedlundia mougeotii,Sorbus fallacina,0.1053,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus istriaca,Mespilus denticulata,0.2174,not synonym,not synonym,Levenshtein,0.7
Hedlundia hybrida,Sorbus hybrida,0.5294,not synonym,synonym,Levenshtein,0.7
Prunus microcarpa,Prunus calycosa,0.5294,not synonym,synonym,Levenshtein,0.7
Rhaphiolepis cavaleriei,Eriobotrya grandiflora,0.087,not synonym,synonym,Levenshtein,0.7
Ficus parietalis,Frangula americana,0.2222,not synonym,not synonym,Levenshtein,0.7
Boehmeria excelsa,Urtica excelsa,0.5294,not synonym,synonym,Levenshtein,0.7
Gonostegia pentandra,Condalia latifolia,0.3,not synonym,not synonym,Levenshtein,0.7
Noltea africana,Potentilla ellwendensis,0.2174,not synonym,not synonym,Levenshtein,0.7
Prunus persica,Dorstenia latibracteata,0.2174,not synonym,not synonym,Levenshtein,0.7
Prunus incana,Celtis taiyuanensis,0.2632,not synonym,not synonym,Levenshtein,0.7
Berchemia loureiroana,Rhamnus lineata,0.3333,not synonym,synonym,Levenshtein,0.7
Fragaria moschata,Sorbus budaiana,0.1765,not synonym,not synonym,Levenshtein,0.7
Laportea interrupta,Schychowskia interrupta,0.5652,not synonym,synonym,Levenshtein,0.7
Argentina lineata,Aria migarica,0.3529,not synonym,not synonym,Levenshtein,0.7
Pilea tetraphylla,Pilea hypnophila,0.5882,not synonym,synonym,Levenshtein,0.7
Gouania meyenii,Sorbus acutisecta,0.1765,not synonym,not synonym,Levenshtein,0.7
Forsskaolea angustifolia,Ambaiba peltata,0.2083,not synonym,not synonym,Levenshtein,0.7
Majovskya ambigua,Sorbus ambigua,0.5294,not synonym,synonym,Levenshtein,0.7
Pouzolzia rugulosa,Celtis arcata,0.2222,not synonym,not synonym,Levenshtein,0.7
Obetia madagascariensis,Rhamnus leprosa,0.1739,not synonym,not synonym,Levenshtein,0.7
Rhaphiolepis dubia,Crataegus shicola,0.1667,not synonym,synonym,Levenshtein,0.7
Rhamnus utilis,Urtica grandifolia,0.2222,not synonym,not synonym,Levenshtein,0.7
Allaeanthus greveanus,Chlorophora humbertii,0.1429,not synonym,synonym,Levenshtein,0.7
Pourthiaea blinii,Dorstenia longifolia,0.3,not synonym,not synonym,Levenshtein,0.7
Cecropia pachystachya,Acaena grahamiana,0.2857,not synonym,not synonym,Levenshtein,0.7
Celtis brasiliensis,Celtis ferruginea,0.4737,not synonym,synonym,Levenshtein,0.7
Potentilla hirsuta,Potentilla hirsuta,1.0,synonym,synonym,Levenshtein,0.7
Boehmeria repens,Pouzolzia repens,0.625,not synonym,synonym,Levenshtein,0.7
Pilea inaequalis,Rhamnus stenophylla,0.1053,not synonym,not synonym,Levenshtein,0.7
Acaena magellanica,Acaena calvivagina,0.6111,not synonym,synonym,Levenshtein,0.7
Pomaderris lanigera,Pomatoderris lanigera,0.9048,synonym,synonym,Levenshtein,0.7
Frangula granulosa,Mespilus rubra,0.2222,not synonym,not synonym,Levenshtein,0.7
Pouzolzia zeylanica,Ficus indica,0.2105,not synonym,not synonym,Levenshtein,0.7
Pilea melastomoides,Urtica oreophila,0.1579,not synonym,synonym,Levenshtein,0.7
Clarisia ilicifolia,Pomaderris rosmarinifolia,0.44,not synonym,not synonym,Levenshtein,0.7
Dorstenia yambuyaensis,Dorstenia goossensi,0.6364,not synonym,synonym,Levenshtein,0.7
Spiraea japonica,Potentilla pycnophylla,0.1818,not synonym,not synonym,Levenshtein,0.7
Ziziphus linnaei,Cryptandra parvifolia,0.0952,not synonym,not synonym,Levenshtein,0.7
Colubrina asiatica,Urtica scalpe,0.3333,not synonym,not synonym,Levenshtein,0.7
Celtis paniculata,Trema burmannii,0.0588,not synonym,not synonym,Levenshtein,0.7
Acaena novae-zelandiae,Batocarpus maranhensis,0.1818,not synonym,not synonym,Levenshtein,0.7
Ziziphus spina-christi,Spiraea rubiacea,0.1818,not synonym,not synonym,Levenshtein,0.7
Scandosorbus intermedia,Crataegus scandica,0.2609,not synonym,synonym,Levenshtein,0.7
Trilepisium madagascariense,Pontya excelsa,0.1852,not synonym,synonym,Levenshtein,0.7
Discaria chacaye,Rhamnus spartium,0.0625,not synonym,synonym,Levenshtein,0.7
Prunus emarginata,Prunus emarginata,1.0,synonym,synonym,Levenshtein,0.7
Artocarpus altilis,Artocarpus leeuwenii,0.6,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus balatonica,Ceanothus bertinii,0.36,not synonym,not synonym,Levenshtein,0.7
Pouzolzia mixta,Laportea armata,0.2667,not synonym,not synonym,Levenshtein,0.7
Karpatiosorbus klasterskyana,Pyrus mekongensis,0.2143,not synonym,not synonym,Levenshtein,0.7
Celtis iguanaea,Urera platycarpa,0.125,not synonym,not synonym,Levenshtein,0.7
Trilepisium madagascariense,Microcerasus microcarpa,0.2593,not synonym,not synonym,Levenshtein,0.7
Maclura cochinchinensis,Olmedia affinis,0.2609,not synonym,not synonym,Levenshtein,0.7
Physocarpus intermedius,Coussapoa napoensis,0.3043,not synonym,not synonym,Levenshtein,0.7
Ziziphus nummularia,Celtis floridana,0.2105,not synonym,not synonym,Levenshtein,0.7
Maquira sclerophylla,Olmedioperebea sclerophylla,0.5926,not synonym,synonym,Levenshtein,0.7
Ulmus hollandica,Ceanothus pauciflorus,0.1429,not synonym,not synonym,Levenshtein,0.7
Brosimum sprucei,Pyrus bristoliensis,0.2105,not synonym,not synonym,Levenshtein,0.7
Spyridium globulosum,Adicea laxa,0.15,not synonym,not synonym,Levenshtein,0.7
Elatostema heterolobum,Pellionia keitaoensis,0.2727,not synonym,synonym,Levenshtein,0.7
Rhaphiolepis indica,Mespilus sinensis,0.2632,not synonym,synonym,Levenshtein,0.7
Ziziphus xylopyrus,Myrtus laevis,0.2778,not synonym,not synonym,Levenshtein,0.7
Taxotrophis macrophylla,Rhamnus discolor,0.2174,not synonym,not synonym,Levenshtein,0.7
Ficus atrovirens,Ficus atrovirens,1.0,synonym,synonym,Levenshtein,0.7
Prunus armeniaca,Pyrus anlungensis,0.2941,not synonym,not synonym,Levenshtein,0.7
Scutia myrtina,Adolia rubra,0.3571,not synonym,synonym,Levenshtein,0.7
Debregeasia longifolia,Procris lateriflora,0.2727,not synonym,not synonym,Levenshtein,0.7
Fragaria iinumae,Potentilla daisenensis,0.2273,not synonym,synonym,Levenshtein,0.7
Frangula rupestris,Rhamnus albanica,0.1667,not synonym,synonym,Levenshtein,0.7
Celtis iguanaea,Retanilla spinifera,0.2632,not synonym,not synonym,Levenshtein,0.7
Ziziphus jujuba,Jububa mediterranea,0.0526,not synonym,synonym,Levenshtein,0.7
Pilea parietaria,Pilea integrifolia,0.5,not synonym,synonym,Levenshtein,0.7
Sorocea guilleminiana,Sorocea hilariana,0.6667,not synonym,synonym,Levenshtein,0.7
Pouzolzia zeylanica,Celtis reticulosa,0.2105,not synonym,not synonym,Levenshtein,0.7
Argentina lignosa,Trichothalamus lignosus,0.4348,not synonym,synonym,Levenshtein,0.7
Boehmeria densiflora,Ramium densiflorum,0.5,not synonym,synonym,Levenshtein,0.7
Parietaria mauritanica,Parietaria circeifolia,0.5909,not synonym,synonym,Levenshtein,0.7
Ulmus hollandica,Ulmus scampstoniensis,0.381,not synonym,synonym,Levenshtein,0.7
Celtis iguanaea,Mertensia laevigata,0.3158,not synonym,synonym,Levenshtein,0.7
Debregeasia edulis,Debregeasia japonica,0.65,not synonym,synonym,Levenshtein,0.7
Aronia arbutifolia,Conocephalus oblanceolatus,0.1923,not synonym,not synonym,Levenshtein,0.7
Artocarpus altilis,Pourouma tergoscabra,0.1,not synonym,not synonym,Levenshtein,0.7
Pyracantha coccinea,Pyracantha pyracantha,0.6667,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus badensis,Cudrania poilanei,0.2174,not synonym,not synonym,Levenshtein,0.7
Artocarpus gomezianus,Pleiosepalum gombalanum,0.3913,not synonym,not synonym,Levenshtein,0.7
Rhaphiolepis salwinensis,Pyrus salwinensis,0.5833,not synonym,synonym,Levenshtein,0.7
Pouzolzia acalyphoides,Ficus stelechosycia,0.1364,not synonym,not synonym,Levenshtein,0.7
Ziziphus spina-christi,Rhamnus nabeca,0.2273,not synonym,synonym,Levenshtein,0.7
Cecropia peltata,Rhamnus caroliniana,0.1579,not synonym,not synonym,Levenshtein,0.7
Obetia radula,Parietaria occidentalis,0.3043,not synonym,not synonym,Levenshtein,0.7
Crataegus submollis,Crataegus tomentosa,0.5789,not synonym,synonym,Levenshtein,0.7
Acaena anserinifolia,Ancistrum anserinifolium,0.625,not synonym,synonym,Levenshtein,0.7
Sarcomphalus chloroxylon,Spiraea hookeri,0.25,not synonym,not synonym,Levenshtein,0.7
Celtis occidentalis,Potentilla rubra,0.1053,not synonym,not synonym,Levenshtein,0.7
Aphanes floribunda,Alchemilla floribunda,0.619,not synonym,synonym,Levenshtein,0.7
Cecropia polystachya,Cecropia klotzschiana,0.5714,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus bodajkensis,Pyrus mitschurinii,0.1923,not synonym,not synonym,Levenshtein,0.7
Leucosyke puya,Potentilla incerta,0.1111,not synonym,not synonym,Levenshtein,0.7
Ceanothus depressus,Trymatococcus conrauanus,0.3333,not synonym,not synonym,Levenshtein,0.7
Prunus grayana,Spiraea velutina,0.25,not synonym,not synonym,Levenshtein,0.7
Karpatiosorbus adamii,Sorbus adamii,0.619,not synonym,synonym,Levenshtein,0.7
Pouzolzia occidentalis,Mertensia iguanaea,0.2273,not synonym,not synonym,Levenshtein,0.7
Dendrocnide gigantea,Pyrus porrigens,0.2,not synonym,not synonym,Levenshtein,0.7
Crumenaria choretroides,Crumenaria choretroides,1.0,synonym,synonym,Levenshtein,0.7
Pourthiaea arguta,Sorbus arguta,0.5294,not synonym,synonym,Levenshtein,0.7
Holodiscus argenteus,Gironniera nitida,0.15,not synonym,not synonym,Levenshtein,0.7
Ficus benjamina,Ficus dictyophylla,0.3889,not synonym,synonym,Levenshtein,0.7
Artocarpus gomezianus,Saccus gomezianus,0.6667,not synonym,synonym,Levenshtein,0.7
Ficus punctata,Ficus kallicarpa,0.5,not synonym,synonym,Levenshtein,0.7
Dendrocnide stimulans,Urtica ulmifolia,0.1905,not synonym,not synonym,Levenshtein,0.7
Dendrocnide excelsa,Urera rotundifolia,0.2105,not synonym,synonym,Levenshtein,0.7
Discocnide mexicana,Ogcodeia pseudonaga,0.2632,not synonym,not synonym,Levenshtein,0.7
Ficus punctata,Ficus callicarpa,0.5,not synonym,synonym,Levenshtein,0.7
Spiraea mongolica,Pyrus meridionalis,0.2222,not synonym,not synonym,Levenshtein,0.7
Holodiscus discolor,Spiraea boursieri,0.1053,not synonym,synonym,Levenshtein,0.7
Granitites intangendus,Cryptandra intangenda,0.5,not synonym,synonym,Levenshtein,0.7
Ulmus rubra,Urera rugosa,0.4167,not synonym,not synonym,Levenshtein,0.7
Trema cannabina,Ulmus abelicea,0.2,not synonym,not synonym,Levenshtein,0.7
Argentina interrupta,Potentilla interrupta,0.7619,synonym,synonym,Levenshtein,0.7
Gouania meyenii,Gouania gagnei,0.6667,not synonym,synonym,Levenshtein,0.7
Crataegus laciniata,Crataegus eriocarpa,0.6316,not synonym,synonym,Levenshtein,0.7
Coussapoa ovalifolia,Coussapoa puberula,0.6,not synonym,synonym,Levenshtein,0.7
Scandosorbus intermedia,Tormariosorbus intermedia,0.76,synonym,synonym,Levenshtein,0.7
Prunus myriocephala,Rubus bonatii,0.3158,not synonym,not synonym,Levenshtein,0.7
Dendrocnide longifolia,Dendrocnide warburghii,0.5909,not synonym,synonym,Levenshtein,0.7
