species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Hyparrhenia newtonii,Kobresia maquensis,0.3,not synonym,not synonym,Levenshtein,0.7
Billbergia macrocalyx,Mapania bieleri,0.1429,not synonym,not synonym,Levenshtein,0.7
Piptatheropsis canadensis,Paepalanthus arachnoides,0.28,not synonym,not synonym,Levenshtein,0.7
Blysmus compressus,Scirpus compressus,0.7222,synonym,synonym,Levenshtein,0.7
Schoenoplectus tabernaemontani,Hymenochaeta tabernaemontani,0.6667,not synonym,synonym,Levenshtein,0.7
Guzmania polycephala,Hypolytrum pycnocephalum,0.3333,not synonym,not synonym,Levenshtein,0.7
Comanthera suberosa,Lindmania rusbyi,0.2105,not synonym,not synonym,Levenshtein,0.7
Deuterocohnia scapigera,Abromeitiella scapigera,0.4783,not synonym,synonym,Levenshtein,0.7
Fimbristylis ferruginea,Cryptanthus whitmanii,0.1739,not synonym,not synonym,Levenshtein,0.7
Bulbostylis leucostachya,Sparganium yamatense,0.0833,not synonym,not synonym,Levenshtein,0.7
Sasaella ramosa,Regelia princeps,0.25,not synonym,not synonym,Levenshtein,0.7
Werauhia hygrometrica,Chaetospora arundinacea,0.1739,not synonym,not synonym,Levenshtein,0.7
Puya floccosa,Rottboellia foliosa,0.3158,not synonym,not synonym,Levenshtein,0.7
Bulbostylis amambayensis,Bulbostylis spectabilis,0.625,not synonym,synonym,Levenshtein,0.7
Xyris spruceana,Xyris applanata,0.6,not synonym,synonym,Levenshtein,0.7
Lasiacis rugelii,Lasiacis papillosa,0.5556,not synonym,synonym,Levenshtein,0.7
Eriocaulon sexangulare,Isolepis trichodes,0.1364,not synonym,not synonym,Levenshtein,0.7
Ichnanthus riedelii,Ichnanthus affinis,0.6316,not synonym,synonym,Levenshtein,0.7
Catapodium marinum,Festuca tenoreana,0.0556,not synonym,synonym,Levenshtein,0.7
Alcantarea nahoumii,Ixophorus palmeri,0.2105,not synonym,not synonym,Levenshtein,0.7
Schizachyrium brevifolium,Sorghum brevifolium,0.64,not synonym,synonym,Levenshtein,0.7
Oplismenus hirtellus,Oplismenus tsushimensis,0.6087,not synonym,synonym,Levenshtein,0.7
Rhynchospora rugosa,Dichromena glauca,0.2632,not synonym,synonym,Levenshtein,0.7
Typha latifolia,Typha engelmannii,0.4118,not synonym,synonym,Levenshtein,0.7
Restio setiger,Cyathorhachis wallichiana,0.16,not synonym,not synonym,Levenshtein,0.7
Restio micans,Restio bigeminus,0.625,not synonym,synonym,Levenshtein,0.7
Chionochloa frigida,Danthonia frigida,0.5263,not synonym,synonym,Levenshtein,0.7
Bromelia serra,Karatas serra,0.4286,not synonym,synonym,Levenshtein,0.7
Leptochloa virgata,Vriesea mosenii,0.1111,not synonym,not synonym,Levenshtein,0.7
Leiothrix curvifolia,Iria pierotii,0.3,not synonym,not synonym,Levenshtein,0.7
Guzmania canardii,Guzmania canardii,1.0,synonym,synonym,Levenshtein,0.7
Schizostachyum kerrianum,Agrostis anatolica,0.1667,not synonym,not synonym,Levenshtein,0.7
Sasaella ramosa,Arundinaria vagans,0.1667,not synonym,synonym,Levenshtein,0.7
Ananas microcarpus,Polypogon crinitus,0.1667,not synonym,not synonym,Levenshtein,0.7
Arundo donaciformis,Sorghum anthistirioides,0.2609,not synonym,not synonym,Levenshtein,0.7
Bulbostylis schimperiana,Fimbristylis humilis,0.4167,not synonym,synonym,Levenshtein,0.7
Rhynchospora chinensis,Rhynchospora laxa,0.5909,not synonym,synonym,Levenshtein,0.7
Typha minima,Machaerina brevistigma,0.3182,not synonym,not synonym,Levenshtein,0.7
Rhynchospora locuples,Vriesea dressleri,0.1905,not synonym,not synonym,Levenshtein,0.7
Didymiandrum stellatum,Chaetospora capillacea,0.1818,not synonym,not synonym,Levenshtein,0.7
Elymandra grallata,Hyparrhenia baddadae,0.25,not synonym,synonym,Levenshtein,0.7
Polypogon schimperianus,Agrostis schimperiana,0.5217,not synonym,synonym,Levenshtein,0.7
Fimbristylis pauciflora,Cladium pantopodum,0.1739,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis rupestris,Mapania alpina,0.1818,not synonym,not synonym,Levenshtein,0.7
Fimbristylis fusca,Anachortus macrantherus,0.087,not synonym,not synonym,Levenshtein,0.7
Vriesea maculosa,Vriesea fabioi,0.625,not synonym,synonym,Levenshtein,0.7
Paepalanthus regalis,Dupatya regalis,0.55,not synonym,synonym,Levenshtein,0.7
Vriesea inflata,Vriesea alborubrobracteata,0.4231,not synonym,not synonym,Levenshtein,0.7
Leymus secalinus,Melancranis rubiginosa,0.2727,not synonym,not synonym,Levenshtein,0.7
Ficinia lateralis,Eriocaulon keralense,0.35,not synonym,not synonym,Levenshtein,0.7
Machaerina disticha,Pepinia maguirei,0.2632,not synonym,not synonym,Levenshtein,0.7
Anadelphia leptocoma,Lagenocarpus subaphyllus,0.1667,not synonym,not synonym,Levenshtein,0.7
Aechmea comata,Macrochordion lindenii,0.1818,not synonym,synonym,Levenshtein,0.7
Guzmania gloriosa,Lagenocarpus verticillatus,0.1923,not synonym,not synonym,Levenshtein,0.7
Pitcairnia brachiata,Pitcairnia brachiata,1.0,synonym,synonym,Levenshtein,0.7
Cutandia divaricata,Chaetospora imberbis,0.15,not synonym,not synonym,Levenshtein,0.7
Machaerina rubiginosa,Cortaderia conspicua,0.3333,not synonym,not synonym,Levenshtein,0.7
Gahnia aspera,Donax plinii,0.1538,not synonym,not synonym,Levenshtein,0.7
Guadua longifolia,Arthrostylidium longifolium,0.4444,not synonym,synonym,Levenshtein,0.7
Chrysopogon lawsonii,Vetiveria lawsonii,0.45,not synonym,synonym,Levenshtein,0.7
Aechmea apocalyptica,Cottendorfia minor,0.1,not synonym,not synonym,Levenshtein,0.7
Chloris cruciata,Chloris humboldtiana,0.55,not synonym,synonym,Levenshtein,0.7
Aechmea lueddemanniana,Cryptanthus sinuosus,0.0909,not synonym,not synonym,Levenshtein,0.7
Sasa yahikoensis,Platystachys anceps,0.2632,not synonym,not synonym,Levenshtein,0.7
Chrysopogon festucoides,Vetiveria festucoides,0.5217,not synonym,synonym,Levenshtein,0.7
Leptochloa virgata,Eleusine digitata,0.2778,not synonym,synonym,Levenshtein,0.7
Nidularium procerum,Canistrum purpureum,0.3684,not synonym,synonym,Levenshtein,0.7
Machaerina rubiginosa,Baumea crassa,0.2857,not synonym,synonym,Levenshtein,0.7
Juncus thomasii,Hygroryza ciliata,0.0588,not synonym,not synonym,Levenshtein,0.7
Bulbostylis barbata,Fimbristylis planiculmis,0.375,not synonym,not synonym,Levenshtein,0.7
Billbergia pyramidalis,Cryptanthus glazioui,0.1364,not synonym,not synonym,Levenshtein,0.7
Apocopis mangalorensis,Apocopis beckettii,0.5,not synonym,synonym,Levenshtein,0.7
Oropetium thomaeum,Sasa buddhistica,0.1111,not synonym,not synonym,Levenshtein,0.7
Hohenbergia augusta,Andropogon hirtusb,0.1579,not synonym,not synonym,Levenshtein,0.7
Schoenus ustulatus,Schoenus ustulatus,1.0,synonym,synonym,Levenshtein,0.7
Avenula pubescens,Deyeuxia cabrerae,0.2353,not synonym,not synonym,Levenshtein,0.7
Hohenbergia salzmannii,Festuca canescens,0.2273,not synonym,not synonym,Levenshtein,0.7
Schoenus apogon,Helothrix imberbis,0.1111,not synonym,synonym,Levenshtein,0.7
Eriocaulon eurypeplon,Poa asthenes,0.1905,not synonym,not synonym,Levenshtein,0.7
Sasaella kogasensis,Arundinaria kesenensis,0.3636,not synonym,synonym,Levenshtein,0.7
Aechmea bromeliifolia,Macrochordium bromeliifolium,0.5714,not synonym,synonym,Levenshtein,0.7
Leptochloa anisopoda,Trichelostylis lawiana,0.2273,not synonym,not synonym,Levenshtein,0.7
Machaerina laxa,Abildgaardia barbata,0.3,not synonym,not synonym,Levenshtein,0.7
Eriocaulon africanum,Eriocaulon woodii,0.55,not synonym,synonym,Levenshtein,0.7
Centrolepis strigosa,Hepetis corcovadensis,0.1429,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis rigida,Deyeuxia sulcata,0.1053,not synonym,synonym,Levenshtein,0.7
Centrolepis banksii,Carex leucodonta,0.2105,not synonym,not synonym,Levenshtein,0.7
Vriesea cardinalis,Schizostachyum mucronatum,0.24,not synonym,not synonym,Levenshtein,0.7
Bulbostylis ciliatifolia,Scirpus ciliatifolius,0.5,not synonym,synonym,Levenshtein,0.7
Quesnelia quesneliana,Quesnelia rufa,0.5714,not synonym,synonym,Levenshtein,0.7
Machaerina nukuhivensis,Cladium nukuhivense,0.6087,not synonym,synonym,Levenshtein,0.7
Hyparrhenia familiaris,Scirpus iseensis,0.1818,not synonym,not synonym,Levenshtein,0.7
Hyparrhenia tamba,Arundinaria madagascariensis,0.1786,not synonym,not synonym,Levenshtein,0.7
Scleria hirtella,Danthonia hapalotricha,0.2727,not synonym,not synonym,Levenshtein,0.7
Leptochloa chinensis,Panicum magellanicum,0.05,not synonym,not synonym,Levenshtein,0.7
Schoenoplectus subulatus,Bulbostylis squarrosa,0.2083,not synonym,not synonym,Levenshtein,0.7
Ichnanthus inconstans,Aechmea amorimii,0.1429,not synonym,not synonym,Levenshtein,0.7
Piptatheropsis pungens,Urachne brevicaudata,0.1364,not synonym,synonym,Levenshtein,0.7
Diplacrum africanum,Diplacrum africanum,1.0,synonym,synonym,Levenshtein,0.7
Sasa samaniana,Sasa geniculata,0.4667,not synonym,synonym,Levenshtein,0.7
Hyparrhenia welwitschii,Cymbopogon welwitschii,0.5652,not synonym,synonym,Levenshtein,0.7
Androlepis skinneri,Aechmea skinneri,0.5789,not synonym,synonym,Levenshtein,0.7
Hyparrhenia rufa,Andropogon altissimus,0.0952,not synonym,synonym,Levenshtein,0.7
Raddiella malmeana,Raddia malmeana,0.8333,synonym,synonym,Levenshtein,0.7
Luzula macrantha,Pterygostachyum lehmannii,0.16,not synonym,not synonym,Levenshtein,0.7
Ammochloa palaestina,Ammochloa subacaulis,0.55,not synonym,synonym,Levenshtein,0.7
Ficinia stolonifera,Mapania dolichopoda,0.3158,not synonym,not synonym,Levenshtein,0.7
Costularia melicoides,Diplachne petelotii,0.1905,not synonym,not synonym,Levenshtein,0.7
Lindmania nubigena,Pitcairnia herrerae,0.3158,not synonym,not synonym,Levenshtein,0.7
Schizachyrium brevifolium,Andropogon flaccidus,0.12,not synonym,synonym,Levenshtein,0.7
Wittmackia lingulata,Bambusa chacoensis,0.1,not synonym,not synonym,Levenshtein,0.7
Schoenoplectus californicus,Sorghum barteri,0.2593,not synonym,not synonym,Levenshtein,0.7
Aechmea bromeliifolia,Tillandsia bromeliifolia,0.625,not synonym,synonym,Levenshtein,0.7
Leymus secalinus,Arundo pygmaea,0.0625,not synonym,not synonym,Levenshtein,0.7
Juncus heptangulus,Billbergia lemoinei,0.0,not synonym,not synonym,Levenshtein,0.7
Machaerina ficticia,Nidularium carolinae,0.2,not synonym,not synonym,Levenshtein,0.7
Hypodiscus laevigatus,Scleria scaberrima,0.1905,not synonym,not synonym,Levenshtein,0.7
Eriocaulon sexangulare,Eriocaulon cantoniensis,0.5217,not synonym,synonym,Levenshtein,0.7
Sesleria coerulans,Xyris applanata,0.2222,not synonym,not synonym,Levenshtein,0.7
Paracolpodium colchicum,Colpodium colchicum,0.8261,synonym,synonym,Levenshtein,0.7
Dimeria gracilis,Abolboda aubletii,0.1765,not synonym,not synonym,Levenshtein,0.7
Elegia nuda,Elegia elongata,0.6,not synonym,synonym,Levenshtein,0.7
Machaerina rubiginosa,Oplismenus thiebautii,0.0476,not synonym,not synonym,Levenshtein,0.7
Schoenoplectus californicus,Arctagrostis stricta,0.2593,not synonym,not synonym,Levenshtein,0.7
Centrolepis aristata,Rhynchospora dilectissimi-patris,0.2812,not synonym,not synonym,Levenshtein,0.7
Puya glomerifera,Puya asplundii,0.3125,not synonym,synonym,Levenshtein,0.7
Corynephorus articulatus,Weingaertneria articulata,0.44,not synonym,synonym,Levenshtein,0.7
Centrolepis aristata,Billbergia regeliana,0.15,not synonym,not synonym,Levenshtein,0.7
Leptocarpus tenax,Andropogon sanguineus,0.1429,not synonym,not synonym,Levenshtein,0.7
Ammochloa pungens,Sesleria echinata,0.0588,not synonym,synonym,Levenshtein,0.7
Neoregelia olens,Paepalanthus percrassus,0.1304,not synonym,not synonym,Levenshtein,0.7
Elegia hookeriana,Scleria trialata,0.3529,not synonym,not synonym,Levenshtein,0.7
Oplismenus compositus,Uncinia bractata,0.1905,not synonym,not synonym,Levenshtein,0.7
Carex durieui,Carex filifolia,0.5333,not synonym,synonym,Levenshtein,0.7
Machaerina veillonis,Baumea veillonis,0.65,not synonym,synonym,Levenshtein,0.7
Machaerina anceps,Hypolytrum seychellense,0.1739,not synonym,not synonym,Levenshtein,0.7
Chloris mossambicensis,Aira aetnensis,0.3636,not synonym,not synonym,Levenshtein,0.7
Bulbostylis schimperiana,Restio sulcatus,0.2083,not synonym,not synonym,Levenshtein,0.7
Bulbostylis briziformis,Scirpus ustulatus,0.1304,not synonym,synonym,Levenshtein,0.7
Festuca laevigata,Festuca crassifolia,0.5789,not synonym,synonym,Levenshtein,0.7
Disteganthus gracieae,Dupatya petraea,0.2857,not synonym,not synonym,Levenshtein,0.7
Ficinia comparbergensis,Rhynchospora juncea,0.2174,not synonym,not synonym,Levenshtein,0.7
Schizachyrium microstachyum,Schizachyrium plumigerum,0.5926,not synonym,synonym,Levenshtein,0.7
Rhynchospora chapmanii,Leptochloa subdigitata,0.0909,not synonym,not synonym,Levenshtein,0.7
Catabrosa aquatica,Catabrosa kneuckeri,0.5789,not synonym,synonym,Levenshtein,0.7
Sesleria caerulea,Alopecurus varius,0.1765,not synonym,synonym,Levenshtein,0.7
Fimbristylis aphylla,Agropyron kokonoricum,0.0,not synonym,not synonym,Levenshtein,0.7
Schoenus brevifolius,Sasa dilacerata,0.1,not synonym,not synonym,Levenshtein,0.7
Elegia tectorum,Restio tectorum,0.6667,not synonym,synonym,Levenshtein,0.7
Lasiacis maculata,Heteropholis formosa,0.15,not synonym,not synonym,Levenshtein,0.7
Pseudoroegneria reflexiaristata,Hypolytrum macrophyllum,0.0968,not synonym,not synonym,Levenshtein,0.7
Luzula luzulina,Scirpus spiralis,0.125,not synonym,not synonym,Levenshtein,0.7
Schoenoplectus subulatus,Scirpus pectinatus,0.375,not synonym,synonym,Levenshtein,0.7
Centrolepis strigosa,Stenophyllus paradoxus,0.2727,not synonym,not synonym,Levenshtein,0.7
Apocopis mangalorensis,Schoenus hispidulus,0.1364,not synonym,not synonym,Levenshtein,0.7
Guzmania virescens,Puya virescens,0.6667,not synonym,synonym,Levenshtein,0.7
Guzmania kalbreyeri,Phragmites pilosus,0.0526,not synonym,not synonym,Levenshtein,0.7
Himalayacalamus hookerianus,Asprella hexandra,0.2593,not synonym,not synonym,Levenshtein,0.7
Tetraria nigrovaginata,Cyathocoma nigrovaginata,0.6667,not synonym,synonym,Levenshtein,0.7
Schizachyrium microstachyum,Baumea schoenoides,0.1481,not synonym,not synonym,Levenshtein,0.7
Leiothrix prolifera,Tillandsia berteroniana,0.2174,not synonym,not synonym,Levenshtein,0.7
Luzula campestris,Karatas cyanea,0.1765,not synonym,not synonym,Levenshtein,0.7
Sasa nipponica,Restio multicurvus,0.1667,not synonym,not synonym,Levenshtein,0.7
Chrysopogon gryllus,Chrysopogon verticillatus,0.68,not synonym,synonym,Levenshtein,0.7
Guzmania scherzeriana,Hyphydra amplexicaulis,0.1364,not synonym,not synonym,Levenshtein,0.7
Oplismenus compositus,Vriesea xmorreniana,0.1905,not synonym,not synonym,Levenshtein,0.7
Comanthera centauroides,Comanthera squarrosa,0.6087,not synonym,synonym,Levenshtein,0.7
Syngonanthus lagopodioides,Paepalanthus lagopodioides,0.7692,synonym,synonym,Levenshtein,0.7
Schizostachyum funghomii,Schizostachyum subvexorum,0.68,not synonym,synonym,Levenshtein,0.7
Cinnagrostis cuzcoensis,Juncus tyraicus,0.1739,not synonym,not synonym,Levenshtein,0.7
Racinaea diffusa,Trichelostylis mucronulata,0.1923,not synonym,not synonym,Levenshtein,0.7
Machaerina ensigera,Baumea ensigera,0.6316,not synonym,synonym,Levenshtein,0.7
Aulonemia queko,Eriachne nana,0.0667,not synonym,not synonym,Levenshtein,0.7
Wittmackia polycephala,Aechmea polycephala,0.6364,not synonym,synonym,Levenshtein,0.7
Leersia hexandra,Elytrigia kryloviana,0.3,not synonym,not synonym,Levenshtein,0.7
Bulbostylis oligostachys,Scleria costaricensis,0.2083,not synonym,not synonym,Levenshtein,0.7
Vriesea strobeliae,Tillandsia strobeliae,0.619,not synonym,synonym,Levenshtein,0.7
Bromelia fernandae,Chevaliera fernandae,0.65,not synonym,synonym,Levenshtein,0.7
Typha domingensis,Sasa tesioensis,0.4706,not synonym,not synonym,Levenshtein,0.7
Racinaea inconspicua,Tillandsia inconspicua,0.6364,not synonym,synonym,Levenshtein,0.7
Ichnanthus ruprechtii,Ortgiesia organensis,0.1429,not synonym,not synonym,Levenshtein,0.7
Paepalanthus trichopetalus,Dupatya helminthorhiza,0.1923,not synonym,not synonym,Levenshtein,0.7
Rhynchospora globosa,Chaetospora globosa,0.75,synonym,synonym,Levenshtein,0.7
Chrysopogon gryllus,Teinostachyum griffithii,0.1667,not synonym,not synonym,Levenshtein,0.7
Guzmania graminifolia,Stipa macounii,0.2381,not synonym,not synonym,Levenshtein,0.7
Rhynchospora vulcani,Paepalanthus goyazensis,0.1304,not synonym,not synonym,Levenshtein,0.7
Empodisma gracillimum,Fimbristylis ovata,0.0952,not synonym,not synonym,Levenshtein,0.7
Capitularina involucrata,Capitularia foliata,0.7083,synonym,synonym,Levenshtein,0.7
Oplismenus compositus,Panicum elatius,0.2857,not synonym,synonym,Levenshtein,0.7
Phacelurus franksiae,Ischaemum franksiae,0.6,not synonym,synonym,Levenshtein,0.7
Aechmea strobilina,Bromelia strobilina,0.6842,not synonym,synonym,Levenshtein,0.7
Mesanthemum radicans,Leptochloa eragrostoides,0.2083,not synonym,not synonym,Levenshtein,0.7
Schoenus grandiflorus,Ammothryon grandiflorum,0.5652,not synonym,synonym,Levenshtein,0.7
Dyckia brevifolia,Dyckia sulfurea,0.5294,not synonym,synonym,Levenshtein,0.7
Sesleria sadleriana,Juncus delicatulus,0.0526,not synonym,not synonym,Levenshtein,0.7
Typha domingensis,Scleria pallidiflora,0.15,not synonym,not synonym,Levenshtein,0.7
Polypogon tenuis,Cryptangium parvulum,0.2,not synonym,not synonym,Levenshtein,0.7
Cortaderia hieronymi,Lamprothyrsus peruvianus,0.1667,not synonym,synonym,Levenshtein,0.7
Pitcairnia corcovadensis,Hepetis lancifolia,0.2083,not synonym,synonym,Levenshtein,0.7
Cleistogenes serotina,Molinia serotina,0.5238,not synonym,synonym,Levenshtein,0.7
Sasaella hidaensis,Scirpus lithuanicus,0.2105,not synonym,not synonym,Levenshtein,0.7
Syngonanthus anthemidiflorus,Dupatya anthemidiflora,0.5714,not synonym,synonym,Levenshtein,0.7
Rhynchospora faberi,Cymbopogon setifer,0.2105,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis sclerantha,Calamagrostis sclerantha,0.8333,synonym,synonym,Levenshtein,0.7
Elegia filacea,Elegia rehmannii,0.5,not synonym,synonym,Levenshtein,0.7
Aphelia brizula,Calamagrostis breviaristata,0.2593,not synonym,not synonym,Levenshtein,0.7
Festuca rottboella,Dichostylis congesta,0.2,not synonym,not synonym,Levenshtein,0.7
Zameioscirpus gaimardioides,Carex gaimardioides,0.5926,not synonym,synonym,Levenshtein,0.7
Schizostachyum virgatum,Nidularium compactum,0.3478,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis deserticola,Hohenbergia coelestis,0.25,not synonym,not synonym,Levenshtein,0.7
Paepalanthus flaccidus,Rhynchospora tenerrima,0.0455,not synonym,not synonym,Levenshtein,0.7
Polypogon viridis,Agrestis verticillata,0.1905,not synonym,synonym,Levenshtein,0.7
Leersia oryzoides,Oryza clandestina,0.1176,not synonym,synonym,Levenshtein,0.7
Centrolepis humillima,Centrolepis humillima,1.0,synonym,synonym,Levenshtein,0.7
Phylloscirpus acaulis,Tillandsia juzepczukii,0.2727,not synonym,not synonym,Levenshtein,0.7
Hyparrhenia familiaris,Andropogon kiwuensis,0.1818,not synonym,synonym,Levenshtein,0.7
Scleria latifolia,Schizolepis trigonocarpa,0.3333,not synonym,synonym,Levenshtein,0.7
Sasaella ramosa,Arundinaria trichophila,0.2174,not synonym,synonym,Levenshtein,0.7
Eriophorum fulvum,Eriophorum fulvum,1.0,synonym,synonym,Levenshtein,0.7
Cinnagrostis vicunarum,Dichromena aberrans,0.2273,not synonym,not synonym,Levenshtein,0.7
Afroscirpoides dioeca,Eriophorum paniculatum,0.0909,not synonym,not synonym,Levenshtein,0.7
Paramapania parvibractea,Paramapania johorensis,0.5417,not synonym,synonym,Levenshtein,0.7
Wittmackia negrilensis,Scleria capitata,0.1818,not synonym,not synonym,Levenshtein,0.7
Hypolaena pubescens,Aregelia marmorata,0.1053,not synonym,not synonym,Levenshtein,0.7
Lasiacis ruscifolia,Dupatya pedunculata,0.1579,not synonym,not synonym,Levenshtein,0.7
Pseudechinolaena polystachya,Panicum glandulosum,0.25,not synonym,synonym,Levenshtein,0.7
Chloris pycnothrix,Sasa asoensis,0.1667,not synonym,not synonym,Levenshtein,0.7
Neoregelia pineliana,Paepalanthus densus,0.1,not synonym,not synonym,Levenshtein,0.7
Sasaella masamuneana,Willdenowia neglecta,0.15,not synonym,not synonym,Levenshtein,0.7
Ratzeburgia pulcherrima,Rottboellia elegans,0.3043,not synonym,synonym,Levenshtein,0.7
Racinaea nervibractea,Semiarundinaria albostriata,0.2963,not synonym,not synonym,Levenshtein,0.7
Leymus duthiei,Asperella longiaristata,0.1739,not synonym,synonym,Levenshtein,0.7
Scleria mitis,Andropogon aristidoides,0.2174,not synonym,not synonym,Levenshtein,0.7
Fimbristylis pubisquama,Iria compressa,0.2609,not synonym,synonym,Levenshtein,0.7
Leymus chinensis,Bambusa glaziouvii,0.2222,not synonym,not synonym,Levenshtein,0.7
Pseudoroegneria tauri,Pseudoroegneria pertenuis,0.72,synonym,synonym,Levenshtein,0.7
Sasamorpha borealis,Bambusa purpurascens,0.2,not synonym,synonym,Levenshtein,0.7
Leptochloa panicea,Abildgaardia triflora,0.1429,not synonym,not synonym,Levenshtein,0.7
Sasa hayatae,Lepyrodia traversii,0.2105,not synonym,not synonym,Levenshtein,0.7
Ficinia oligantha,Durandia macrophylla,0.25,not synonym,not synonym,Levenshtein,0.7
Sasaella leucorhoda,Actinocephalus ithyphyllus,0.1154,not synonym,not synonym,Levenshtein,0.7
Aechmea fasciata,Billbergia rhodocyanea,0.2727,not synonym,synonym,Levenshtein,0.7
Oldeania humbertii,Yushania ambositrensis,0.3636,not synonym,synonym,Levenshtein,0.7
Anthosachne scabra,Elymus scabrus,0.3333,not synonym,synonym,Levenshtein,0.7
Encholirium yonghii,Vriesea yonghii,0.4737,not synonym,synonym,Levenshtein,0.7
Aechmea lueddemanniana,Podaechmea lueddemanniana,0.88,synonym,synonym,Levenshtein,0.7
Bisboeckelera longifolia,Dupontia drakensbergensis,0.12,not synonym,not synonym,Levenshtein,0.7
Festuca quadriflora,Calopsis burchellii,0.1053,not synonym,not synonym,Levenshtein,0.7
Sibirotrisetum bifidum,Bromus bifidus,0.5,not synonym,synonym,Levenshtein,0.7
Xyris jupicai,Anacyclia farinosa,0.2222,not synonym,not synonym,Levenshtein,0.7
Chrysopogon subtilis,Chloerum imberbe,0.25,not synonym,not synonym,Levenshtein,0.7
Syngonanthus welwitschii,Paepalanthus welwitschii,0.75,synonym,synonym,Levenshtein,0.7
Festuca quadriflora,Festuca grata,0.5263,not synonym,synonym,Levenshtein,0.7
Machaerina rubiginosa,Ficinia ludwigii,0.3333,not synonym,not synonym,Levenshtein,0.7
Anadelphia trichaeta,Bromelia latifolia,0.3,not synonym,not synonym,Levenshtein,0.7
Schoenus ligulatus,Schoenus autumnalis,0.6316,not synonym,synonym,Levenshtein,0.7
Machaerina insularis,Cladium insulare,0.55,not synonym,synonym,Levenshtein,0.7
Exocarya sclerioides,Exocarya montivaga,0.5,not synonym,synonym,Levenshtein,0.7
Fimbristylis eragrostis,Fimbristylis subtetrastachya,0.5714,not synonym,synonym,Levenshtein,0.7
Sasaella kogasensis,Arundinaria yoshinoi,0.15,not synonym,synonym,Levenshtein,0.7
Machaerina complanata,Holcus longiaristatus,0.0952,not synonym,not synonym,Levenshtein,0.7
Hellmuthia membranacea,Isolepis membranacea,0.6364,not synonym,synonym,Levenshtein,0.7
Carex striata,Abolboda poeppigii,0.1111,not synonym,not synonym,Levenshtein,0.7
Sasa yahikoensis,Sasa rotundissima,0.4118,not synonym,synonym,Levenshtein,0.7
Juncus cephalotes,Juncus parvulus,0.5294,not synonym,synonym,Levenshtein,0.7
Werauhia pycnantha,Eriocaulon simplex,0.1111,not synonym,not synonym,Levenshtein,0.7
Hypolytrum dissitiflorum,Karatas makoyana,0.0833,not synonym,not synonym,Levenshtein,0.7
Tetraria stagnalis,Lophoschoenus stagnalis,0.4348,not synonym,synonym,Levenshtein,0.7
Raddiella molliculma,Scirpus dichotomus,0.1,not synonym,not synonym,Levenshtein,0.7
Neoregelia ampullacea,Karatas ampullacea,0.5714,not synonym,synonym,Levenshtein,0.7
Polypogon parvulus,Chaetotropis parvula,0.4,not synonym,synonym,Levenshtein,0.7
Hyparrhenia barteri,Scirpus americanus,0.0526,not synonym,not synonym,Levenshtein,0.7
Juncus thomasii,Juncus palensis,0.6,not synonym,synonym,Levenshtein,0.7
Pseudoroegneria geniculata,Elytrigia pruinifera,0.3077,not synonym,synonym,Levenshtein,0.7
Sasa chartacea,Syngonanthus magnificus,0.2174,not synonym,not synonym,Levenshtein,0.7
Chasmanthium latifolium,Uniola latifolia,0.4348,not synonym,synonym,Levenshtein,0.7
Chrysopogon nigritanus,Jardinea kibambeleensis,0.1304,not synonym,synonym,Levenshtein,0.7
Canistrum paulistanum,Danthonia pallida,0.381,not synonym,not synonym,Levenshtein,0.7
Elegia tectorum,Luzula murrea,0.2,not synonym,not synonym,Levenshtein,0.7
Bulbostylis conostachya,Arundinaria kogasensis,0.1739,not synonym,not synonym,Levenshtein,0.7
Sasaella leucorhoda,Sasa mollissima,0.3158,not synonym,synonym,Levenshtein,0.7
Festuca bromoides,Festuca pseudomyurus,0.55,not synonym,synonym,Levenshtein,0.7
Festuca varia,Festuca alpina,0.7143,synonym,synonym,Levenshtein,0.7
Xyris savanensis,Nidularium lymanioides,0.2727,not synonym,not synonym,Levenshtein,0.7
Vriesea wawrana,Vriesea oleosa,0.6,not synonym,synonym,Levenshtein,0.7
Sasaella ramosa,Sasaella marunoi,0.625,not synonym,synonym,Levenshtein,0.7
Restio paniculatus,Restio triticeus,0.5556,not synonym,not synonym,Levenshtein,0.7
Chrysopogon gryllus,Elymus australasicus,0.15,not synonym,not synonym,Levenshtein,0.7
Nipponobambusa reikoana,Sasaella reikoana,0.4783,not synonym,synonym,Levenshtein,0.7
Festuca filiformis,Festuca calodes,0.6111,not synonym,synonym,Levenshtein,0.7
Pitcairnia brachysperma,Hepetis brachysperma,0.6087,not synonym,synonym,Levenshtein,0.7
Comanthera aciphylla,Syngonanthus multicaulis,0.2917,not synonym,synonym,Levenshtein,0.7
Puelia ciliata,Brocchinia secunda,0.2222,not synonym,not synonym,Levenshtein,0.7
Sparganium emersum,Heleogiton tabernaemontani,0.1538,not synonym,not synonym,Levenshtein,0.7
Ananas microcephalus,Scleria glabroreticulata,0.2083,not synonym,not synonym,Levenshtein,0.7
Nidularium fulgens,Nidularium pictum,0.6111,not synonym,synonym,Levenshtein,0.7
