species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Celiptera remigioides,Euclystis postponens,0.1905,not synonym,not synonym,Levenshtein,0.7
Ochropacha duplaris,Gymnelia sephela,0.1579,not synonym,not synonym,Levenshtein,0.7
Albarracina warionis,Parasa prasina,0.35,not synonym,not synonym,Levenshtein,0.7
Stenoglene pellucida,Stenoglene novempunctatus,0.56,not synonym,synonym,Levenshtein,0.7
Aergina gentilis,Pseudatemelia subochreella,0.1923,not synonym,not synonym,Levenshtein,0.7
Gonojana dimidiata,Gonojana tenuis,0.5556,not synonym,synonym,Levenshtein,0.7
Eupterote fabia,Eupterote alternata,0.5789,not synonym,synonym,Levenshtein,0.7
Euclystis recurva,Euclystis consurgens,0.6,not synonym,synonym,Levenshtein,0.7
Euthyatira semicircularis,Euthyatira tema,0.56,not synonym,synonym,Levenshtein,0.7
Comana cosmocalla,Bleptina picta,0.1765,not synonym,not synonym,Levenshtein,0.7
Leucophobetron argentiflua,Altha rufipuncta,0.1538,not synonym,synonym,Levenshtein,0.7
Narosa nigrisigna,Miltochrista pica,0.1176,not synonym,not synonym,Levenshtein,0.7
Metathrinca parabola,Ptochoryctis parabola,0.5238,not synonym,synonym,Levenshtein,0.7
Stephensia abbreviatella,Stephensia maxima,0.5417,not synonym,synonym,Levenshtein,0.7
Macrocneme verdivittata,Macrocneme fenestrata,0.6957,not synonym,synonym,Levenshtein,0.7
Donuca spectabilis,Donuca queenslandica,0.45,not synonym,synonym,Levenshtein,0.7
Heterochyta infesta,Heterobathra infesta,0.75,synonym,synonym,Levenshtein,0.7
Creatonotos gangis,Phalaena gangis,0.4444,not synonym,synonym,Levenshtein,0.7
Soteira shaanxiensis,Parasa shaanxiensis,0.7,synonym,synonym,Levenshtein,0.7
Stenoglene pellucida,Cotana setakwensis,0.2,not synonym,not synonym,Levenshtein,0.7
Epipsestis albidisca,Polyploca polychromata,0.1364,not synonym,synonym,Levenshtein,0.7
Cyligramma magus,Darala consuta,0.1875,not synonym,not synonym,Levenshtein,0.7
Mursa phtisialis,Mursa sotiusalis,0.75,synonym,synonym,Levenshtein,0.7
Eupterote undata,Dysschema mutata,0.25,not synonym,not synonym,Levenshtein,0.7
Epipsestis dubia,Polyploca nigrifasciata,0.1739,not synonym,synonym,Levenshtein,0.7
Eupterote hibisci,Eupterote phalaenaria,0.5714,not synonym,synonym,Levenshtein,0.7
Scopelodes unicolor,Dalcera palpigera,0.1053,not synonym,synonym,Levenshtein,0.7
Lichenaula laniata,Lichenaula sternoides,0.619,not synonym,synonym,Levenshtein,0.7
Hylypnes pudica,Odites pudica,0.6,not synonym,synonym,Levenshtein,0.7
Eupterote undata,Eupterote griseipennis,0.4545,not synonym,synonym,Levenshtein,0.7
Oreta jaspidea,Oreta miltodes,0.5714,not synonym,synonym,Levenshtein,0.7
Euclea delphinii,Euclystis inconstans,0.25,not synonym,not synonym,Levenshtein,0.7
Euclea delphinii,Anthela rosea,0.125,not synonym,not synonym,Levenshtein,0.7
Diaphora mendica,Paryphanta nubilata,0.2632,not synonym,not synonym,Levenshtein,0.7
Cotana dubia,Cotana doricrana,0.625,not synonym,synonym,Levenshtein,0.7
Celiptera levina,Tinea aurifrontella,0.1579,not synonym,not synonym,Levenshtein,0.7
Macrocneme lades,Macrocneme ferrea,0.7059,synonym,synonym,Levenshtein,0.7
Achlya flavicornis,Achlya unilinea,0.5,not synonym,synonym,Levenshtein,0.7
Falcaria bilineata,Polyploca medionigra,0.3,not synonym,not synonym,Levenshtein,0.7
Dysschema neda,Dysschema submarginata,0.5455,not synonym,synonym,Levenshtein,0.7
Stephensia unipunctella,Cryptophasa strigata,0.2174,not synonym,not synonym,Levenshtein,0.7
Oreta carnea,Jana signifera,0.2857,not synonym,not synonym,Levenshtein,0.7
Catoryctis subparallela,Oecophora nexella,0.2174,not synonym,synonym,Levenshtein,0.7
Lichenaula lichenea,Ametroptila turbinifera,0.2609,not synonym,not synonym,Levenshtein,0.7
Diaphora sordida,Chelonia sordida,0.5625,not synonym,synonym,Levenshtein,0.7
Cophomantella cubiculata,Onebala cubiculata,0.625,not synonym,synonym,Levenshtein,0.7
Diaphora mendica,Spilosoma nigrociliata,0.2727,not synonym,synonym,Levenshtein,0.7
Bertula incongruens,Parasa entima,0.2105,not synonym,not synonym,Levenshtein,0.7
Anilina personata,Paryphanta personata,0.65,not synonym,synonym,Levenshtein,0.7
Soteira prasina,Narosoideus apicipennis,0.2174,not synonym,not synonym,Levenshtein,0.7
Comana mjobergi,Susica mjobergi,0.6667,not synonym,synonym,Levenshtein,0.7
Adites hilaris,Doliche hilaris,0.6,not synonym,synonym,Levenshtein,0.7
Cyme wandammenseae,Zaratha niveiventris,0.2,not synonym,not synonym,Levenshtein,0.7
Cyme multidentata,Macrocneme deceptans,0.25,not synonym,not synonym,Levenshtein,0.7
Cyme aroa,Lyclene basitesselata,0.2381,not synonym,not synonym,Levenshtein,0.7
Callindra nyctemerata,Hypercompa nyctemerata,0.5909,not synonym,synonym,Levenshtein,0.7
Phiala costipuncta,Bleptina pulla,0.2222,not synonym,not synonym,Levenshtein,0.7
Dysschema lycaste,Cyrtojana apithana,0.1667,not synonym,not synonym,Levenshtein,0.7
Cyanocrates grandis,Cyanocrates signata,0.6842,not synonym,synonym,Levenshtein,0.7
Janomima mariana,Bleptina delosticha,0.2632,not synonym,not synonym,Levenshtein,0.7
Euclea delphinii,Euclea mira,0.5,not synonym,synonym,Levenshtein,0.7
Nordstromia vira,Nordstromia pallidina,0.6667,not synonym,synonym,Levenshtein,0.7
Eupterote flavicollis,Lophotavia merulina,0.2381,not synonym,not synonym,Levenshtein,0.7
Thymiatris allocrossa,Lichenaula allocrossa,0.5238,not synonym,synonym,Levenshtein,0.7
Ochropacha duplaris,Parasa acrata,0.2632,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Isanthrene chalciope,0.2,not synonym,not synonym,Levenshtein,0.7
Dasystoma salicella,Cheimophila salicella,0.5238,not synonym,synonym,Levenshtein,0.7
Cyme biagi,Miltochrista biagi,0.3889,not synonym,synonym,Levenshtein,0.7
Camerunia flava,Miniodes phaeosomoides,0.0909,not synonym,not synonym,Levenshtein,0.7
Lithacodes fasciola,Bombyx mendica,0.1579,not synonym,not synonym,Levenshtein,0.7
Callindra nepos,Callimorpha nepos,0.7647,synonym,synonym,Levenshtein,0.7
Cyligramma limacina,Cyligramma argillosa,0.6,not synonym,synonym,Levenshtein,0.7
Hibrildes crawshayi,Hibrildes neavi,0.6316,not synonym,synonym,Levenshtein,0.7
Bertula partita,Leucanopsis epinephete,0.1818,not synonym,not synonym,Levenshtein,0.7
Agnoea pallidella,Borkhausenia pallidella,0.5652,not synonym,synonym,Levenshtein,0.7
Narosoideus vulpina,Narosoideus formosicola,0.6087,not synonym,synonym,Levenshtein,0.7
Euthyatira pennssylvanica,Euthyatira pennsylvanica,0.96,synonym,synonym,Levenshtein,0.7
Cyme basitesselata,Cyligramma importuna,0.25,not synonym,not synonym,Levenshtein,0.7
Trachydora acrocyrta,Syntomactis acrocyrta,0.4762,not synonym,synonym,Levenshtein,0.7
Cyclidia rectificata,Cyclidia mauricolaria,0.5714,not synonym,synonym,Levenshtein,0.7
Cophomantella furnaria,Chelonia sordida,0.3182,not synonym,not synonym,Levenshtein,0.7
Nemacerota cinerea,Asphalia cinerea,0.5,not synonym,synonym,Levenshtein,0.7
Heliohemonia monosticta,Drapetodes albidior,0.1739,not synonym,not synonym,Levenshtein,0.7
Amphitorna excisa,Estigmene khasiana,0.2222,not synonym,not synonym,Levenshtein,0.7
Argyresthia curvella,Tinea arcella,0.4,not synonym,synonym,Levenshtein,0.7
Stenoglene hilaris,Aemene maculata,0.2778,not synonym,not synonym,Levenshtein,0.7
Dysschema leucophaea,Dysschema salvatoris,0.5,not synonym,synonym,Levenshtein,0.7
Creatonotos gangis,Euclystis vulgaris,0.2778,not synonym,not synonym,Levenshtein,0.7
Elysius lavinia,Ametroptila cottrillii,0.2273,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Thosea ferreogrisea,0.2105,not synonym,not synonym,Levenshtein,0.7
Callindra principalis,Euprepia principalis,0.619,not synonym,synonym,Levenshtein,0.7
Neomocena convergens,Omocena convergens,0.9,synonym,synonym,Levenshtein,0.7
Melinaria repanda,Parasa repanda,0.5882,not synonym,synonym,Levenshtein,0.7
Melanergon vidua,Achyla flavicornis,0.1111,not synonym,not synonym,Levenshtein,0.7
Agnoea subochreella,Albarracina schindlerae,0.2609,not synonym,not synonym,Levenshtein,0.7
Narosa corusca,Narosa takamukui,0.5,not synonym,synonym,Levenshtein,0.7
Leucanopsis pulverea,Leucanopsis pulveria,0.95,synonym,synonym,Levenshtein,0.7
Metathrinca tsugensis,Bertula similalis,0.2857,not synonym,not synonym,Levenshtein,0.7
Argyresthia triplicata,Argyresthia trifasciae,0.7273,synonym,synonym,Levenshtein,0.7
Alphaea imbuta,Arctia imbuta,0.6429,not synonym,synonym,Levenshtein,0.7
Narosoideus vulpina,Vipsania vulpina,0.4737,not synonym,synonym,Levenshtein,0.7
Microcolona phanarcha,Donuca yorkensis,0.1429,not synonym,not synonym,Levenshtein,0.7
Eupterote undata,Onebala myadelpha,0.1176,not synonym,not synonym,Levenshtein,0.7
Ditrigona lineata,Spilosoma standfussi,0.2,not synonym,not synonym,Levenshtein,0.7
Eupterote patula,Dysschema obscura,0.1765,not synonym,not synonym,Levenshtein,0.7
Cyme avernalis,Falcaria conjuncta,0.1111,not synonym,not synonym,Levenshtein,0.7
Celiptera levina,Eupterote anada,0.375,not synonym,not synonym,Levenshtein,0.7
Cophomantella eremota,Goagna bornormalis,0.1429,not synonym,not synonym,Levenshtein,0.7
Trachydora bacteriota,Balionebris bacteriota,0.5455,not synonym,synonym,Levenshtein,0.7
Nordstromia vira,Albara mimetica,0.25,not synonym,synonym,Levenshtein,0.7
Barsaurea diehli,Lyclene diehli,0.5,not synonym,synonym,Levenshtein,0.7
Ochropacha duplaris,Eupterote similis,0.1579,not synonym,not synonym,Levenshtein,0.7
Sabra sinica,Oreta formosicola,0.2941,not synonym,not synonym,Levenshtein,0.7
Thyatira batis,Dysschema turbida,0.1765,not synonym,not synonym,Levenshtein,0.7
Adites bizonoides,Oecophora pruniella,0.0526,not synonym,not synonym,Levenshtein,0.7
Oreta subvinosa,Oreta griseata,0.4667,not synonym,synonym,Levenshtein,0.7
Zaphanaula hemileuca,Antiopala moderata,0.3,not synonym,synonym,Levenshtein,0.7
Vipsania melanois,Miltochrista unilinea,0.2381,not synonym,not synonym,Levenshtein,0.7
Nordstromia lilacina,Albara lilacina,0.55,not synonym,synonym,Levenshtein,0.7
Albarracina warionis,Doratifera sphenosema,0.1429,not synonym,not synonym,Levenshtein,0.7
Spidia fenestrata,Miresa doriens,0.1176,not synonym,not synonym,Levenshtein,0.7
Circeida parapuncta,Calonotos chryseis,0.1053,not synonym,not synonym,Levenshtein,0.7
Stephensia brunnichella,Microsetia stephensella,0.3043,not synonym,synonym,Levenshtein,0.7
Olisbus gainsfordi,Eilema gainsfordi,0.6667,not synonym,synonym,Levenshtein,0.7
Eloasa bombycoides,Doratiophora amphibrota,0.1304,not synonym,synonym,Levenshtein,0.7
Aphendala unicolor,Thosea transversata,0.1053,not synonym,synonym,Levenshtein,0.7
Dysschema hilarina,Trotothyris fragilis,0.15,not synonym,not synonym,Levenshtein,0.7
Plectophila discalis,Estigmene sikkimensis,0.1905,not synonym,not synonym,Levenshtein,0.7
Falcaria bilineata,Pseudatemelia latipennella,0.3077,not synonym,not synonym,Levenshtein,0.7
Cyme pyrostrota,Bombycia semicircularis,0.1739,not synonym,not synonym,Levenshtein,0.7
Bertula insignifica,Adrapsa murina,0.3158,not synonym,synonym,Levenshtein,0.7
Ochropacha duplaris,Cymatophora unipunctata,0.2174,not synonym,synonym,Levenshtein,0.7
Brachybelistis blackburnii,Cryptophaga blackburnii,0.5385,not synonym,synonym,Levenshtein,0.7
Cyme suavis,Calligenia suavis,0.5294,not synonym,synonym,Levenshtein,0.7
Eupterote patula,Macrocilix bidentata,0.15,not synonym,not synonym,Levenshtein,0.7
Donuca spectabilis,Phiala fervidaria,0.2222,not synonym,not synonym,Levenshtein,0.7
Sabra harpagula,Phalaena harpagula,0.6667,not synonym,synonym,Levenshtein,0.7
Euclea norba,Sibine norba,0.5,not synonym,synonym,Levenshtein,0.7
Leucanopsis racema,Miltochrista phaeoxanthia,0.2,not synonym,not synonym,Levenshtein,0.7
Aphendala ferreogrisea,Tetraphleba ferreogrisea,0.625,not synonym,synonym,Levenshtein,0.7
Dysschema leucophaea,Susica cosmocalla,0.3,not synonym,not synonym,Levenshtein,0.7
Oglasa auximena,Hibrildes albopunctata,0.2273,not synonym,not synonym,Levenshtein,0.7
Oglasa auximena,Leucodrepana lineata,0.3,not synonym,not synonym,Levenshtein,0.7
Dysschema bivittata,Eupterote consimilis,0.1,not synonym,not synonym,Levenshtein,0.7
Plectophila discalis,Cilix americana,0.2,not synonym,not synonym,Levenshtein,0.7
Xylorycta haplochroa,Lichenaula umbrosa,0.25,not synonym,synonym,Levenshtein,0.7
Adites bizonoides,Amblyxena pilifera,0.1667,not synonym,not synonym,Levenshtein,0.7
Microcolona toropis,Altha rufipuncta,0.0526,not synonym,not synonym,Levenshtein,0.7
Heliohemonia monosticta,Heliosia monosticta,0.7826,synonym,synonym,Levenshtein,0.7
Ctenolita epargyra,Ctenolita cerdo,0.6111,not synonym,synonym,Levenshtein,0.7
Diomea lignicolora,Pseudatemelia colurnella,0.2917,not synonym,not synonym,Levenshtein,0.7
Birthamula chara,Contheyla chara,0.625,not synonym,synonym,Levenshtein,0.7
Ditrigona quinaria,Nephantis xystopala,0.1053,not synonym,not synonym,Levenshtein,0.7
Stenoglene roseus,Stenoglene pulverulentus,0.625,not synonym,synonym,Levenshtein,0.7
Eupterote orientalis,Celiptera elongatus,0.4,not synonym,not synonym,Levenshtein,0.7
Argyresthia abdominalis,Euclystis lacaena,0.2609,not synonym,not synonym,Levenshtein,0.7
Gogana tenera,Phalacra tenera,0.6,not synonym,synonym,Levenshtein,0.7
Jana tripunctata,Scirtopoda myosotivora,0.1364,not synonym,not synonym,Levenshtein,0.7
Diomea tricuspida,Zigera tricuspida,0.7647,synonym,synonym,Levenshtein,0.7
Philarista porphyrinella,Brunia intersecta,0.25,not synonym,synonym,Levenshtein,0.7
Euclystis insana,Amphigonia insana,0.4706,not synonym,synonym,Levenshtein,0.7
Cyligramma latona,Cyligramma troglodyta,0.619,not synonym,synonym,Levenshtein,0.7
Tetheella fluctuosa,Marmaroplegma lineosa,0.2381,not synonym,not synonym,Levenshtein,0.7
Falcaria lacertinaria,Drepana erosula,0.2857,not synonym,synonym,Levenshtein,0.7
Oreta jaspidea,Oreta nigrostigma,0.5294,not synonym,synonym,Levenshtein,0.7
Eupterote fabia,Eupterote auriflua,0.6667,not synonym,synonym,Levenshtein,0.7
Aphendala conicosma,Thosea conicosma,0.6316,not synonym,synonym,Levenshtein,0.7
Diaphora mendica,Spilosoma sabulosa,0.2778,not synonym,synonym,Levenshtein,0.7
Comana miltogramma,Momopola miltogramma,0.75,synonym,synonym,Levenshtein,0.7
Parajana gabunica,Parajana lamani,0.7059,synonym,synonym,Levenshtein,0.7
Ditrigona sericea,Peridrepana sericea,0.6316,not synonym,synonym,Levenshtein,0.7
Eupterote fabia,Eupterote immutata,0.6111,not synonym,synonym,Levenshtein,0.7
Ischnopsis pilifera,Amblyxena pilifera,0.4737,not synonym,synonym,Levenshtein,0.7
Negera confusa,Ctenogyna lytaea,0.25,not synonym,synonym,Levenshtein,0.7
Hibrildes crawshayi,Drepanojana apicalis,0.15,not synonym,not synonym,Levenshtein,0.7
Leucanopsis polyodonta,Lichenaula oxygona,0.3636,not synonym,not synonym,Levenshtein,0.7
Epicampoptera marantica,Epicampoptera ignorata,0.6957,not synonym,synonym,Levenshtein,0.7
Cyme basitesselata,Mursa gracilis,0.1667,not synonym,not synonym,Levenshtein,0.7
Cyanocrates grandis,Cryptophaga hierastis,0.381,not synonym,not synonym,Levenshtein,0.7
Leucanopsis leucanina,Eupterote rubiginosa,0.2381,not synonym,not synonym,Levenshtein,0.7
Euphalacra semisecta,Neophalacra laticornis,0.5,not synonym,synonym,Levenshtein,0.7
Bertula hadenalis,Euclea zygia,0.2353,not synonym,not synonym,Levenshtein,0.7
Eudeilinia herminiata,Eudeilinia biseriata,0.7143,synonym,synonym,Levenshtein,0.7
Calonotos helymus,Epicampoptera ignorata,0.1818,not synonym,not synonym,Levenshtein,0.7
Plectophila pyrgodes,Plectophila ascripta,0.6,not synonym,synonym,Levenshtein,0.7
Amphitorna albipuncta,Psiloreta albipuncta,0.7143,synonym,synonym,Levenshtein,0.7
Cyme miltochristaemorpha,Miltochrista aureorosea,0.4583,not synonym,synonym,Levenshtein,0.7
Panacela lewinae,Aphendala transversata,0.2273,not synonym,not synonym,Levenshtein,0.7
Albarracina warionis,Elysius lavinea,0.3,not synonym,not synonym,Levenshtein,0.7
Ochropacha duplaris,Cotana occidentalis,0.2632,not synonym,not synonym,Levenshtein,0.7
Kurama galbanus,Creatonotos borealis,0.2,not synonym,not synonym,Levenshtein,0.7
Diurnea lipsiella,Diurnea novembris,0.4706,not synonym,synonym,Levenshtein,0.7
Oreta jaspidea,Cobanilla fulvata,0.1765,not synonym,synonym,Levenshtein,0.7
Poloma nigromaculata,Poloma nahor,0.45,not synonym,synonym,Levenshtein,0.7
Sangatissa subcurvifera,Sangatissa teta,0.5652,not synonym,synonym,Levenshtein,0.7
Cyme quadrifasciata,Asura quadrifasciata,0.75,synonym,synonym,Levenshtein,0.7
Euclea delphinii,Xylorycta sciastis,0.1111,not synonym,not synonym,Levenshtein,0.7
Gogana abnormalis,Trotothyris abnormalis,0.5455,not synonym,synonym,Levenshtein,0.7
Oedebasis ovipennis,Oedebasis ovipennis,1.0,synonym,synonym,Levenshtein,0.7
Epicampoptera erosa,Polyploca angustefasciata,0.28,not synonym,not synonym,Levenshtein,0.7
Cyligramma limacina,Macrocneme chionopus,0.15,not synonym,not synonym,Levenshtein,0.7
Gorgonidia garleppi,Kumia integra,0.2105,not synonym,not synonym,Levenshtein,0.7
Drapetodes mitaria,Drapetodes albidior,0.6316,not synonym,synonym,Levenshtein,0.7
Adites bakeri,Asura bakeri,0.6154,not synonym,synonym,Levenshtein,0.7
Cyme quadrilineata,Lyclene simulans,0.1667,not synonym,synonym,Levenshtein,0.7
Sabra harpagula,Tethea fluctuosa,0.1875,not synonym,not synonym,Levenshtein,0.7
Cophomantella elaphopis,Limacodes delphinii,0.3043,not synonym,not synonym,Levenshtein,0.7
Cyme euprepioides,Eupterote anthereata,0.1,not synonym,not synonym,Levenshtein,0.7
Hibrildes crawshayi,Eupterote immutata,0.1053,not synonym,not synonym,Levenshtein,0.7
Leucophobetron argyrorrhaea,Janomima deduplicata,0.1481,not synonym,not synonym,Levenshtein,0.7
Cabardites pica,Parasiccia fuscipennis,0.2273,not synonym,synonym,Levenshtein,0.7
Agnoea subochreella,Pseudatemelia subochreella,0.6154,not synonym,synonym,Levenshtein,0.7
Neospastis encryphias,Agriophara encryphias,0.5238,not synonym,synonym,Levenshtein,0.7
Eloasa liosarca,Euthyatira tema,0.2,not synonym,not synonym,Levenshtein,0.7
Euagra intercisa,Euagra auxo,0.4375,not synonym,synonym,Levenshtein,0.7
Cophomantella bythota,Onebala bythota,0.5714,not synonym,synonym,Levenshtein,0.7
Tridrepana lunulata,Achlya unilinea,0.2632,not synonym,not synonym,Levenshtein,0.7
Tridrepana sera,Tridrepana suffusa,0.7222,synonym,synonym,Levenshtein,0.7
Cyligramma limacina,Eupterote rufodisca,0.1579,not synonym,not synonym,Levenshtein,0.7
Ctenolita auribasalis,Susica idiomorpha,0.1905,not synonym,not synonym,Levenshtein,0.7
Oreta perfida,Oreta variegata,0.5333,not synonym,synonym,Levenshtein,0.7
Mimopsestis minor,Spilobasis minor,0.5882,not synonym,synonym,Levenshtein,0.7
Euclea delphinii,Sibine varia,0.125,not synonym,synonym,Levenshtein,0.7
Albarracina warionis,Albarracina schindlerae,0.5652,not synonym,synonym,Levenshtein,0.7
Cyligramma fluctuosa,Euclea strigata,0.15,not synonym,not synonym,Levenshtein,0.7
Chrysoclista linneela,Chrysoclista schaefferella,0.6538,not synonym,synonym,Levenshtein,0.7
Gymnelia scita,Phiala reussi,0.1429,not synonym,not synonym,Levenshtein,0.7
Astatochroa sulphurata,Thosea discipunctata,0.2727,not synonym,not synonym,Levenshtein,0.7
Tetheella fluctuosa,Palimpsestis cocncolor,0.1364,not synonym,synonym,Levenshtein,0.7
Cyme effasciata,Lichenaula lichenaea,0.25,not synonym,not synonym,Levenshtein,0.7
Sangatissa subcurvifera,Stenoglene aequidistans,0.1304,not synonym,not synonym,Levenshtein,0.7
Chalcocelis castanica,Tridrepana fasciata,0.1905,not synonym,not synonym,Levenshtein,0.7
Euclea diversa,Dysschema nubila,0.25,not synonym,not synonym,Levenshtein,0.7
Thyatira batis,Xylorycta melanochrysa,0.1818,not synonym,not synonym,Levenshtein,0.7
Gogana cottrillii,Ametroptila cottrillii,0.5909,not synonym,synonym,Levenshtein,0.7
Spidia fenestrata,Spidia rubrisecta,0.5294,not synonym,synonym,Levenshtein,0.7
Achlya flavicornis,Elysius pauper,0.1111,not synonym,not synonym,Levenshtein,0.7
Epicampoptera heterogyna,Jana caesarea,0.2083,not synonym,not synonym,Levenshtein,0.7
Cyme avernalis,Euclea ferruginea,0.2353,not synonym,not synonym,Levenshtein,0.7
Tridrepana lunulata,Tridrepana fasciata,0.7368,synonym,synonym,Levenshtein,0.7
Bertula tespilalis,Lichenaula allocrossa,0.2381,not synonym,not synonym,Levenshtein,0.7
Phiala cunina,Euchera ochriventris,0.25,not synonym,synonym,Levenshtein,0.7
Choerotricha biflava,Euproctis biflava,0.55,not synonym,synonym,Levenshtein,0.7
Melinaria repanda,Neaera repanda,0.6471,not synonym,synonym,Levenshtein,0.7
Diomea dialitha,Pangrapta dialitha,0.5556,not synonym,synonym,Levenshtein,0.7
Callindra nepos,Albara sumatrana,0.125,not synonym,not synonym,Levenshtein,0.7
Oreta pulchripes,Oreta auripes,0.75,synonym,synonym,Levenshtein,0.7
Gomphoscopa catoryctopsis,Oreta nigritacta,0.2,not synonym,not synonym,Levenshtein,0.7
Urogonodes patiens,Psiloreta patiens,0.5,not synonym,synonym,Levenshtein,0.7
Eupterote orientalis,Eupterote quadrifasciata,0.5,not synonym,synonym,Levenshtein,0.7
Cotana rubrescens,Spilosoma simplicicilia,0.1739,not synonym,not synonym,Levenshtein,0.7
Eupterote mollifera,Eupterote rufodisca,0.5789,not synonym,synonym,Levenshtein,0.7
Oreta sublustris,Oreta nigristriata,0.5556,not synonym,synonym,Levenshtein,0.7
Adites bizonoides,Cryptolechia argentella,0.1739,not synonym,not synonym,Levenshtein,0.7
Synchalara rhombota,Euchera nivea,0.3158,not synonym,not synonym,Levenshtein,0.7
Andrenimorpha sephela,Erruca sephela,0.5238,not synonym,synonym,Levenshtein,0.7
Agnoea colurnella,Pseudatemelia colurnella,0.5833,not synonym,synonym,Levenshtein,0.7
Alphaea imbuta,Spidia rubrisecta,0.2941,not synonym,not synonym,Levenshtein,0.7
Cyme structa,Prinasura pyrrhopsamma,0.1364,not synonym,synonym,Levenshtein,0.7
Barsaurea phaeoxanthia,Barsine phaeoxanthia,0.8182,synonym,synonym,Levenshtein,0.7
Janomima dannfelti,Spilobasis albogrisea,0.0952,not synonym,not synonym,Levenshtein,0.7
Narosa corusca,Narosa baibarana,0.5,not synonym,synonym,Levenshtein,0.7
Plectophila discalis,Lichenaula oxygona,0.25,not synonym,synonym,Levenshtein,0.7
Pretas separata,Thosea separata,0.6,not synonym,synonym,Levenshtein,0.7
Lithacodes fasciola,Hibrildes spiritalis,0.3,not synonym,not synonym,Levenshtein,0.7
Tridrepana fulvata,Euproctis biflava,0.2222,not synonym,not synonym,Levenshtein,0.7
Adiopa disgrega,Palimpsestis albidisca,0.2727,not synonym,not synonym,Levenshtein,0.7
Thronia badia,Parasa badia,0.6154,not synonym,synonym,Levenshtein,0.7
Falcaria bilineata,Falcaria rampartensis,0.4762,not synonym,synonym,Levenshtein,0.7
Neospastis ichnaea,Palirisa angustifasciata,0.2917,not synonym,not synonym,Levenshtein,0.7
Euclystis isoa,Argyresthia arcella,0.2632,not synonym,not synonym,Levenshtein,0.7
Dysschema bivittata,Dysschema disjuncta,0.6842,not synonym,synonym,Levenshtein,0.7
Poloma angulata,Creatonotos interrupta,0.2727,not synonym,not synonym,Levenshtein,0.7
Astatochroa sulphurata,Psiloreta sulphurata,0.6364,not synonym,synonym,Levenshtein,0.7
Diomea lignicolora,Bombyx corones,0.2222,not synonym,not synonym,Levenshtein,0.7
Euclystis insana,Focilla facunda,0.1875,not synonym,synonym,Levenshtein,0.7
Parapluda syngrapha,Drapetodes platycerata,0.3182,not synonym,not synonym,Levenshtein,0.7
Teldenia niveata,Calligenia suavis,0.2941,not synonym,not synonym,Levenshtein,0.7
Jana tantalus,Lichenaula ombralota,0.25,not synonym,not synonym,Levenshtein,0.7
Iulactis insignis,Dectobathra insignis,0.5,not synonym,synonym,Levenshtein,0.7
Icteritilema nyassana,Jana nobilis,0.1429,not synonym,not synonym,Levenshtein,0.7
Amphitorna rotundipex,Spilosoma substriata,0.2381,not synonym,not synonym,Levenshtein,0.7
Cophomantella elaphopis,Eupterote fasciata,0.2174,not synonym,not synonym,Levenshtein,0.7
Palirisa cervina,Palirisa burmanica,0.6667,not synonym,synonym,Levenshtein,0.7
Dysschema viuda,Lecithocera furnaria,0.25,not synonym,not synonym,Levenshtein,0.7
Oreta carnea,Cobanilla hepatica,0.2778,not synonym,synonym,Levenshtein,0.7
Pretas furcillata,Eupsodosoma bifasciata,0.3182,not synonym,not synonym,Levenshtein,0.7
Tridrepana examplata,Doratifera perixera,0.15,not synonym,not synonym,Levenshtein,0.7
Alphaea imbuta,Estigmene imbuta,0.5,not synonym,synonym,Levenshtein,0.7
Donuca spectabilis,Serrodes xanthorrhoea,0.0952,not synonym,synonym,Levenshtein,0.7
Eloasa infrequens,Apoda infrequens,0.7647,synonym,synonym,Levenshtein,0.7
Trachydora capnopa,Cyanocrates signata,0.2105,not synonym,not synonym,Levenshtein,0.7
Sabra harpagula,Pseudatemelia xanthosoma,0.25,not synonym,not synonym,Levenshtein,0.7
Cyme quadrilineata,Calligenia quadrilineata,0.6667,not synonym,synonym,Levenshtein,0.7
Chrysograpta igneola,Egnasia igneola,0.55,not synonym,synonym,Levenshtein,0.7
Scieropepla orthosema,Procometis orthosema,0.5714,not synonym,synonym,Levenshtein,0.7
Eloasa luxa,Thosea luxa,0.6364,not synonym,synonym,Levenshtein,0.7
Cyligramma magus,Pseudatemelia flavifrontella,0.1429,not synonym,not synonym,Levenshtein,0.7
Euclystis sytis,Zusidava sinuosa,0.1875,not synonym,not synonym,Levenshtein,0.7
Cophomantella bifrenata,Onebala bifrenata,0.6087,not synonym,synonym,Levenshtein,0.7
Scopelodes vulpina,Dysschema crucifera,0.1053,not synonym,not synonym,Levenshtein,0.7
Callindra arginalis,Callindra gigantea,0.6316,not synonym,synonym,Levenshtein,0.7
Gogana specularis,Pseudatemelia fuscifrontella,0.1429,not synonym,not synonym,Levenshtein,0.7
Xylorycta calligramma,Telecrates calligramma,0.6364,not synonym,synonym,Levenshtein,0.7
Chalcocelis albiguttatus,Panacela pilosa,0.2917,not synonym,not synonym,Levenshtein,0.7
Mambara delocrossa,Birthama delocrossa,0.6842,not synonym,synonym,Levenshtein,0.7
Eupterote orientalis,Eupterote rubiginosa,0.55,not synonym,synonym,Levenshtein,0.7
